# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss,batch_action_variance
15,1654504496.12491,48000,228.60791015625,0.025277778506279,0.230040103197098,0.042640287429094,-0.097022473812103,9.47916705626994E-05,0.000964500068221,0.001059291767888,0.017641225829721,0.426159262657165,208.99674987793,19.4354991912842,2.08984375
16,1654504500.87625,51200,214.938522338867,0.013333332724869,-0.454581469297409,0.022026371210814,-0.096989370882511,4.99999987368938E-05,0.000949617533479,0.000999617623165,0.017530655488372,0.422164410352707,196.034408569336,19.4336490631104,2.2646484375
17,1654504505.553,54400,201.977569580078,0,-1.79750311374664,0.021119743585587,-0.097010806202889,0,0.000741084280889,0.000741084280889,0.015979837626219,0.366452574729919,184.4267578125,19.4242038726807,2.9521484375
18,1654504510.25113,57600,192.072235107422,0,0.426074862480164,0.01637065410614,-0.096966728568077,0,0.000806608994026,0.000806608994026,0.016673494130373,0.383469700813294,172.266250610352,19.4605083465576,5.234375
19,1654504515.03289,60800,182.590393066406,0.057222221046686,0.7541583776474,0.028843425214291,-0.096975192427635,0.000214583327761,0.000917053839657,0.00113163725473,0.017593687400222,0.409929394721985,162.492904663086,19.4114685058594,2.9287109375
20,1654504519.7518,64000,169.029205322266,0,-0.943510293960571,0.016898075118661,-0.096974425017834,0,0.000791150610894,0.000791150610894,0.01541150547564,0.395731240510941,150.636627197266,19.4161682128906,4.4677734375
21,1654504524.52859,67200,162.578598022461,0,0.745433330535889,0.011935971677303,-0.096978507936001,0,0.000813597580418,0.000813597580418,0.016642462462187,0.40066185593605,142.512786865234,19.4054298400879,4.12109375
22,1654504529.89147,70400,151.359588623047,0,-0.667273879051209,0.015630725771189,-0.096959419548512,0,0.00083959416952,0.00083959416952,0.016921969130635,0.395605206489563,132.725891113281,19.3822994232178,3.3271484375
23,1654504535.08123,73600,144.613494873047,0.016388889402151,0.873941957950592,0.020414631813765,-0.096961103379726,6.14583332207985E-05,0.000844965572469,0.000906423898414,0.014764833264053,0.421879231929779,124.409210205078,19.4068870544434,3.5537109375
24,1654504540.36239,76800,135.675842285156,0,0.483321875333786,0.019430555403233,-0.096927516162396,0,0.000898545666132,0.000898545666132,0.017696924507618,0.414214104413986,115.89720916748,19.372802734375,3.80859375
25,1654504545.71661,80000,128.426574707031,0.044722225517035,-0.083558686077595,0.086038909852505,-0.096933655440807,0.000167708334629,0.000737573660444,0.000905281980522,0.015872897580266,0.359931945800781,109.163696289063,19.3573322296143,3.33984375
26,1654504551.03621,83200,122.903999328613,0,0.47386422753334,0.025893477723003,-0.096880920231342,0,0.000951926922426,0.000951926922426,0.017059728503227,0.437323421239853,103.100555419922,19.4005641937256,4.2021484375
27,1654504556.7084,86400,114.408630371094,0,-1.40326416492462,0.02014541067183,-0.09688276797533,0,0.000785587122664,0.000785587122664,0.016588559374213,0.388482809066772,96.5089416503906,19.3796901702881,4.6005859375
28,1654504562.28935,89600,111.144523620605,0.035151515156031,1.52555060386658,0.033883273601532,-0.096859328448773,0.000120833326946,0.000819180102553,0.000940013444051,0.016115956008434,0.396048903465271,90.2980041503906,19.3839416503906,3.1708984375
29,1654504567.97108,92800,104.656387329102,0.024444444105029,0.794924318790436,0.02536634542048,-0.096886940300465,9.16666613193229E-05,0.000923083745874,0.001014750334434,0.015951866284013,0.445510417222977,84.563835144043,19.3691463470459,2.8818359375
30,1654504573.79859,96000,97.1972198486328,0.034358974546194,-1.75862526893616,0.040974669158459,-0.096879810094833,0.000139583324199,0.000890065799467,0.001029649167322,0.016770483925939,0.421679586172104,79.6246948242188,19.3870525360107,3.359375
31,1654504578.97003,99200,94.1965026855469,0,-0.917692959308624,0.014860320836306,-0.096876420080662,0,0.000708083854988,0.000708083854988,0.015442736446858,0.376346886157989,75.7791748046875,19.4170379638672,5.0625
32,1654504584.96313,102400,89.6319351196289,0,1.177854180336,0.018326679244638,-0.096871830523014,0,0.000809922814369,0.000809922814369,0.015441629104316,0.415180712938309,69.1775131225586,19.3551082611084,3.7333984375
33,1654504590.40798,105600,85.8076324462891,0.012500000186265,0.029420224949718,0.017647413536906,-0.096819959580898,4.68750004074536E-05,0.000844605558086,0.000891480594873,0.016543466597796,0.402709186077118,66.5162506103516,19.3411350250244,4.375
34,1654504596.06976,108800,85.5442733764648,0.058461539447308,2.13568997383118,0.072552472352982,-0.096781820058823,0.000237500004005,0.000955494935624,0.001192994881421,0.017588466405869,0.435181349515915,64.0576629638672,19.3751544952393,4.0380859375
35,1654504601.71497,112000,77.5871047973633,0,-2.24716377258301,0.034134712070227,-0.096751600503922,0,0.000914978096262,0.000914978096262,0.017634116113186,0.425932914018631,60.5432891845703,19.3535976409912,4.65234375
36,1654504607.70399,115200,74.5846633911133,0.040277775377035,0.175912380218506,0.033488087356091,-0.096743248403072,0.00015104166232,0.000878583174199,0.001029624836519,0.015561745502055,0.427527546882629,55.1312980651855,19.3407115936279,4.3974609375
37,1654504613.01404,118400,74.2439193725586,0.045641023665667,0.91130805015564,0.099624745547772,-0.096718594431877,0.000185416662134,0.000815135834273,0.0010005524382,0.016097407788038,0.409487843513489,54.0261688232422,19.3035335540771,4.6787109375
38,1654504618.4737,121600,71.8406829833984,0,0.368485033512115,0.023677263408899,-0.09666357934475,0,0.000975130649749,0.000975130649749,0.017138242721558,0.452219039201736,52.149055480957,19.3961315155029,3.7958984375
39,1654504623.84561,124800,71.1515960693359,0.069230765104294,0.396662205457687,0.075085110962391,-0.096581056714058,0.000281249987893,0.001059116329998,0.001340366317891,0.018392058089376,0.461325943470001,51.4618530273438,19.3145771026611,4.9599609375
40,1654504629.75261,128000,66.5349655151367,0.023055555298925,-0.218124210834503,0.030734464526177,-0.096502259373665,8.64583344082348E-05,0.001029195962474,0.001115654362366,0.018160020932555,0.454310029745102,47.5140686035156,19.3047904968262,3.71484375
41,1654504636.42325,131200,67.2962646484375,0.084615379571915,1.2401123046875,0.128733053803444,-0.096493825316429,0.000343749969034,0.000964250124525,0.001308000064455,0.01758792437613,0.436689376831055,46.7492713928223,19.2746410369873,2.99609375
42,1654504641.87687,134400,60.3051071166992,0.024722220376134,-2.1648154258728,0.030363004654646,-0.096470892429352,9.27083310671151E-05,0.000922551029362,0.001015259302221,0.017087420448661,0.437093883752823,43.2415046691895,19.2945232391357,4.43359375
43,1654504647.6978,137600,64.265251159668,0,-0.083340629935265,0.020013827830553,-0.096364103257656,0,0.000913246185519,0.000913246185519,0.017116256058216,0.438153147697449,45.0717010498047,19.3532409667969,4.43359375
44,1654504653.60302,140800,60.3002624511719,0.010277777910233,-0.45338448882103,0.016300641000271,-0.09631272405386,3.85416678909678E-05,0.00086429429939,0.000902836036403,0.016543591395021,0.428002625703812,41.4891090393066,19.3445510864258,3.4443359375
45,1654504659.51062,144000,61.7961349487305,0,-0.000545176211745,0.022222643718124,-0.096291869878769,0,0.000851701654028,0.000851701654028,0.016566395759583,0.411730051040649,42.5104293823242,19.3603229522705,3.234375
46,1654504665.49396,147200,56.6737899780273,0,-0.78448098897934,0.016535883769393,-0.096274867653847,0,0.000719479168765,0.000719479168765,0.015337011776865,0.383005023002625,38.2019653320312,19.3360443115234,1.8505859375
47,1654504671.04869,150400,60.7815628051758,0.035555556416512,1.82328653335571,0.03071522898972,-0.096190877258778,0.000133333334816,0.000921034021303,0.001054367283359,0.016906531527639,0.447333037853241,39.7768745422363,19.2468776702881,3.6630859375
48,1654504676.72801,153600,56.5687255859375,0.015454545617104,-0.366779416799545,0.019886337220669,-0.096131756901741,5.31250007043127E-05,0.000880615785718,0.000933740811888,0.016831651329994,0.427389234304428,37.7398986816406,19.2718505859375,1.87109375
49,1654504682.24582,156800,57.9011001586914,0,-0.335034251213074,0.020936820656061,-0.096155129373074,0,0.000923523388337,0.000923523388337,0.016866445541382,0.441863507032394,39.0094757080078,19.3018779754639,2.96484375
50,1654504687.68534,160000,55.6733856201172,0,0.045202773064375,0.017425142228603,-0.096182063221932,0,0.000856699189171,0.000856699189171,0.016793267801404,0.418873012065887,36.4387321472168,19.2682075500488,3.296875
51,1654504693.86002,163200,58.0295639038086,0.031944442540407,1.55671036243439,0.044395245611668,-0.096087664365769,0.000119791664474,0.000913911033422,0.001033702632412,0.016462337225676,0.44188979268074,37.2696914672852,19.2548561096191,3.7646484375
52,1654504699.90456,166400,52.9539794921875,0,-2.58979916572571,0.027048852294684,-0.096127428114414,0,0.000878384860698,0.000878384860698,0.017652140930295,0.425660014152527,36.3454513549805,19.2674045562744,4.24609375
53,1654504705.31148,169600,54.8479843139648,0,0.345374405384064,0.010695786215365,-0.096168972551823,0,0.000761335657444,0.000761335657444,0.01661341637373,0.384129166603088,35.410400390625,19.1776790618896,4.5537109375
54,1654504711.05728,172800,53.9515609741211,0.013333332724869,0.402820855379105,0.016459861770272,-0.096089385449886,4.99999987368938E-05,0.000807267671917,0.00085726758698,0.01692795008421,0.397216707468033,34.4048843383789,19.2234859466553,4.55859375
55,1654504716.62271,176000,59.067497253418,0.06305555254221,2.15348625183105,0.061442226171494,-0.095929332077503,0.000236458334257,0.000988560728729,0.001225019106641,0.017895434051752,0.453006744384766,37.6431541442871,19.3053417205811,4.6240234375
56,1654504722.50898,179200,52.4533309936524,0.034358974546194,-1.9035519361496,0.06248989328742,-0.095827259123325,0.000139583324199,0.00088363327086,0.001023216638714,0.017395805567503,0.421536564826965,35.171215057373,19.2190074920654,3.2333984375
57,1654504728.12382,182400,56.5972137451172,0.040277775377035,1.14094364643097,0.056345395743847,-0.095832228660584,0.00015104166232,0.00080868974328,0.000959731405601,0.016745157539845,0.396509289741516,36.2627868652344,19.2329692840576,3.37109375
58,1654504734.6308,185600,53.0787124633789,0,-0.592731535434723,0.032795965671539,-0.095757141709328,0,0.000993841327727,0.000993841327727,0.018101252615452,0.465215265750885,34.6540031433105,19.0804042816162,5.52734375
59,1654504739.97308,188800,58.4456977844238,0.061666667461395,2.16115617752075,0.041694015264511,-0.095779918134213,0.00023125000007,0.001006773207337,0.001238023163751,0.018179146572948,0.464612871408462,37.1237411499023,19.2148857116699,4.171875
60,1654504745.67901,192000,52.0979537963867,0.048611108213663,-0.727976381778717,0.096340283751488,-0.095767952501774,0.000182291667443,0.000918968755286,0.001101260422729,0.017155155539513,0.442770540714264,33.6401710510254,19.1851863861084,4.4375
61,1654504752.09017,195200,52.783374786377,0.008611110970378,-2.12901043891907,0.026350179687142,-0.095896922051907,3.22916675941087E-05,0.00087309704395,0.000905388675164,0.017031587660313,0.431298524141312,35.7124176025391,19.2695159912109,0.74609375
62,1654504757.956,198400,53.8098907470703,0.046923078596592,1.66540813446045,0.034547336399555,-0.095858387649059,0.000190625010873,0.000921862374526,0.001112487283535,0.017197733744979,0.445135980844498,33.0171012878418,19.1886940002441,2.5
63,1654504763.26363,201600,54.0997161865234,0.020909091457725,-0.371578931808472,0.035804107785225,-0.095836661756039,7.18750015948899E-05,0.000946882821154,0.001018757815473,0.018198423087597,0.428923636674881,35.3531494140625,19.1781749725342,4.21484375
64,1654504769.70996,204800,52.9846572875977,0.038611114025116,0.589544951915741,0.032517552375794,-0.095874466001988,0.000144791672938,0.001037315698341,0.001182107371278,0.017542636021972,0.476506501436233,33.3790473937988,19.0794200897217,2.7255859375
65,1654504775.09837,208000,50.0268249511719,0,-1.58288216590881,0.025525689125061,-0.095957778394222,0,0.00080049096141,0.00080049096141,0.015298949554563,0.430543184280396,32.4875106811523,19.1926288604736,4.02734375
66,1654504780.83881,211200,50.7766647338867,0,-0.370204538106918,0.01583187840879,-0.09584403783083,0,0.000804203213193,0.000804203213193,0.016456019133329,0.405470758676529,32.0505638122559,19.1763153076172,4.4599609375
67,1654504786.14739,214400,53.600456237793,0.014722221530974,0.371250033378601,0.016848834231496,-0.09580884128809,5.52083329239395E-05,0.00082433706848,0.000879545463249,0.016242228448391,0.421353697776794,34.115837097168,19.1923313140869,4.46484375
68,1654504792.00453,217600,54.0749664306641,0.02166666649282,1.36394083499908,0.0383665189147,-0.095782428979874,8.12500002211891E-05,0.000971921894234,0.001053171930835,0.017115514725447,0.459343373775482,33.5662841796875,19.2021541595459,4.93359375
69,1654504798.47719,220800,52.6119842529297,0,-0.711693108081818,0.024784794077277,-0.095754899084568,0,0.00097650900716,0.00097650900716,0.01774706877768,0.454388856887817,34.3202590942383,19.0743846893311,4.2490234375
70,1654504803.79825,224000,48.3161849975586,0.010277777910233,-0.905131936073303,0.017924604937434,-0.095833763480187,3.85416678909678E-05,0.000731561798602,0.0007701034192,0.014338162727654,0.420607298612595,30.0334014892578,19.2658271789551,4.4755859375
71,1654504809.70491,227200,51.9302520751953,0,0.690274357795715,0.01659176312387,-0.095749005675316,0,0.000816823972855,0.000816823972855,0.016015652567148,0.415740579366684,32.2114105224609,19.1077213287354,4.5615234375
72,1654504815.45466,230400,51.3436050415039,0.045000001788139,0.450286775827408,0.036096330732107,-0.095733478665352,0.000168750004377,0.000953371694777,0.001122121699154,0.017510451376438,0.448750227689743,31.8209285736084,19.1320247650146,3.421875
73,1654504821.98812,233600,49.5258102416992,0,-1.15581619739532,0.022631024941802,-0.095751956105232,0,0.000824281654786,0.000824281654786,0.015637131407857,0.420042455196381,31.6288547515869,19.1258926391602,1.9833984375
74,1654504828.0673,236800,51.1201477050781,0,0.677948832511902,0.013896189630032,-0.095635533332825,0,0.000849454780109,0.000849454780109,0.016170693561435,0.442306756973267,31.3018188476562,19.2221183776855,2.1865234375
75,1654504835.0895,240000,52.6841850280762,0.046388890594244,1.08500111103058,0.098712220788002,-0.095640517771244,0.000173958338564,0.000805196701549,0.000979154952802,0.016189552843571,0.425380110740662,32.4945487976074,19.1015625,2.9755859375
76,1654504841.94132,243200,51.1071548461914,0.094615384936333,0.717079341411591,0.098016239702702,-0.095762498676777,0.000384375016438,0.000859141291585,0.001243516337127,0.016209544613957,0.442211270332336,31.1748313903809,19.2129878997803,3.484375
77,1654504848.63504,246400,48.278678894043,0,-3.46055507659912,0.032285459339619,-0.095670223236084,0,0.000766721204855,0.000766721204855,0.016174441203475,0.400529950857163,32.6149215698242,19.1876983642578,3.8115234375
78,1654504856.09118,249600,51.0414733886719,0,2.28508520126343,0.016092840582132,-0.095699302852154,0,0.000864004774485,0.000864004774485,0.016722140833736,0.43378484249115,29.764720916748,19.0712757110596,3.625
79,1654504862.56038,252800,52.0313186645508,0.026666667312384,0.385610818862915,0.041347421705723,-0.09553200006485,0.000108333333628,0.000872104486916,0.000980437733233,0.01583681628108,0.454559475183487,32.5473098754883,19.1525859832764,3.8505859375
80,1654504869.45951,256000,46.9994239807129,0.015128205530346,-1.61688649654388,0.022309927269816,-0.095516912639141,6.14583332207985E-05,0.000779201101977,0.000840659427922,0.014756157062948,0.421141177415848,29.5107936859131,19.1787242889404,3.5302734375
81,1654504876.28145,259200,50.5903625488281,0,0.039364568889141,0.01318227685988,-0.095462672412396,0,0.000765028467868,0.000765028467868,0.014944266527891,0.418741196393967,31.4480247497559,19.1852531433105,3.859375
82,1654504883.46232,262400,50.352294921875,0,1.16398000717163,0.016586720943451,-0.095387682318688,0,0.000932001450565,0.000932001450565,0.017041953280568,0.454504549503326,30.0971813201904,19.1699371337891,3.109375
83,1654504890.28158,265600,51.5024871826172,0.038461539894343,0.12183927744627,0.03538977727294,-0.095221824944019,0.000156249996508,0.00084553018678,0.001001780154184,0.015523818321526,0.440145373344421,32.283863067627,19.1566181182861,4.24609375
84,1654504896.73405,268800,46.0175247192383,0.027222221717239,-1.36236763000488,0.032581929117441,-0.095276392996311,0.000102083329693,0.000725902442355,0.000827985873912,0.01603389158845,0.392280668020248,28.5099582672119,18.9326286315918,2.3115234375
85,1654504903.72369,272000,51.4180221557617,0,-0.046450983732939,0.015331849455834,-0.095326498150826,0,0.000765336910263,0.000765336910263,0.016196005046368,0.412793338298798,32.4062004089355,19.1382656097412,1.99609375
86,1654504910.59887,275200,49.2439193725586,0,0.671295762062073,0.011326564475894,-0.095235005021095,0,0.00080282142153,0.00080282142153,0.015775840729475,0.426914513111115,29.5646018981934,19.0919322967529,4.43359375
87,1654504918.02633,278400,51.3664207458496,0.012307692319155,0.005482546519488,0.021860711276531,-0.095033250749111,4.99999987368938E-05,0.000841239001602,0.000891239033081,0.015758164227009,0.435725629329681,32.3099060058594,19.1242065429687,3.18359375
88,1654504924.96093,281600,50.8470993041992,0.079444445669651,2.71611905097961,0.107194848358631,-0.095102973282337,0.000297916674754,0.000861639389768,0.001159555860795,0.01634487323463,0.447015523910522,29.1207237243652,18.9981670379639,4.734375
89,1654504931.81788,284800,47.2113571166992,0.036388888955116,-3.28749966621399,0.056926306337118,-0.095176935195923,0.000136458329507,0.000797176966444,0.000933635281399,0.016031045466662,0.424571722745895,31.4425868988037,19.0945205688477,3.9521484375
90,1654504938.70041,288000,48.2902679443359,0,0.593788087368012,0.015272866934538,-0.095097474753857,0,0.00082868267782,0.00082868267782,0.016163371503353,0.43831130862236,28.8240127563477,18.9522933959961,4.7255859375
91,1654504946.27671,291200,49.2348403930664,0,-0.144567042589188,0.015975100919604,-0.095122613012791,0,0.000770462153014,0.000770462153014,0.016009526327252,0.414728611707687,30.4885387420654,18.9700164794922,6.1318359375
92,1654504952.8495,294400,46.9420318603516,0.043589744716883,0.23716789484024,0.054033424705267,-0.095023021101952,0.000177083333256,0.000802481197752,0.000979564501904,0.015927691012621,0.416523098945618,27.7324504852295,19.0134029388428,4.8193359375
93,1654504959.74973,297600,50.0539169311523,0,-0.162511959671974,0.018178429454565,-0.0949387550354,0,0.000872770673595,0.000872770673595,0.016556054353714,0.43992018699646,31.2309303283691,19.0622615814209,4.9130859375
94,1654504967.00048,300800,48.3962249755859,0.013333332724869,0.232592284679413,0.018309006467462,-0.094682514667511,4.58333306596614E-05,0.000919525860809,0.000965359271504,0.016767080873251,0.459140002727508,29.194995880127,19.0450077056885,5.3037109375
95,1654504973.88228,304000,50.0762176513672,0.084358975291252,1.58228480815887,0.148954838514328,-0.094791047275066,0.000342708342941,0.000754597247578,0.001097305677831,0.015281522646546,0.412596106529236,29.4191150665283,19.0206546783447,6.08984375
96,1654504980.83719,307200,43.1303329467773,0,-3.3623149394989,0.040423668920994,-0.094513490796089,0,0.000741723924875,0.000741723924875,0.015866115689278,0.395075559616089,27.5863075256348,18.960428237915,3.08984375
97,1654504987.8399,310400,53.2970962524414,0.014999999664724,3.18073797225952,0.028327289968729,-0.094320148229599,6.5624997660052E-05,0.000957215670496,0.001022840617225,0.01761600188911,0.457662135362625,31.2225074768066,18.9598407745361,3.62109375
98,1654504994.75272,313600,42.9174194335937,0.017575757578015,-3.19164657592773,0.028910903260112,-0.09457278996706,6.04166634730063E-05,0.000762108655181,0.000822525238618,0.015557801350951,0.407898753881455,27.1747817993164,18.9999446868896,4.0927734375
99,1654505001.47299,316800,51.3245620727539,0,2.03760671615601,0.016438541933894,-0.094384253025055,0,0.000830390257761,0.000830390257761,0.015836607664824,0.436949551105499,30.4039287567139,18.960973739624,3.5927734375
100,1654505009.33409,320000,47.6171951293945,0.074523806571961,0.67925626039505,0.088004261255264,-0.094289869070053,0.000326041656081,0.000874695484526,0.001200737198815,0.017086444422603,0.437344253063202,28.1771621704102,18.7670650482178,4.1318359375
101,1654505015.89777,323200,46.6908798217773,0,-2.10521078109741,0.017347980290651,-0.093987502157688,0,0.000718726951163,0.000718726951163,0.015982000157237,0.405464470386505,29.9687175750732,18.9040145874023,3.9521484375
102,1654505022.91875,326400,46.8468399047852,0,0.921083211898804,0.014450114220381,-0.093856379389763,0,0.000849368749186,0.000849368749186,0.017827540636063,0.416731178760529,27.3402004241943,18.6649608612061,4.3896484375
103,1654505029.2698,329600,48.841438293457,0.020277777686715,-0.491047024726868,0.02323148958385,-0.093779690563679,7.60416660341434E-05,0.0008117777179,0.00088781939121,0.015855550765991,0.421142131090164,30.4431419372559,18.9598941802979,2.9990234375
104,1654505036.3901,332800,48.5087509155273,0.035833332687616,1.77844381332397,0.05144153162837,-0.093518033623695,0.000134375004563,0.000948237488046,0.001082612550817,0.018711175769568,0.441465765237808,28.1691188812256,18.6032619476318,3.62109375
105,1654505043.39754,336000,46.1152648925781,0,-2.20946645736694,0.026975827291608,-0.093539044260979,0,0.000735581968911,0.000735581968911,0.015813114121556,0.397972881793976,29.5800743103027,18.8112182617187,4.2099609375
106,1654505049.87074,339200,44.7250633239746,0.016666667535901,0.891328692436218,0.015591888688505,-0.093372471630573,6.25000029685907E-05,0.000737930182368,0.000800430192612,0.01644204929471,0.390177369117737,25.1865100860596,18.7250061035156,3.12109375
107,1654505056.60811,342400,47.8843498229981,0,-0.724313676357269,0.016595475375652,-0.093118749558926,0,0.000795259024017,0.000795259024017,0.016023607924581,0.422848880290985,29.9291648864746,18.7560214996338,5.02734375
108,1654505063.31924,345600,48.5205879211426,0.057692307978869,2.61124515533447,0.061327282339335,-0.092847220599651,0.000234374994761,0.000925766536966,0.001160141662695,0.018262721598148,0.432895570993423,27.3029556274414,18.6379070281982,4.3349609375
109,1654505070.63929,348800,44.658821105957,0,-3.26667165756226,0.030014283955097,-0.093345284461975,0,0.000806455034763,0.000806455034763,0.016141774132848,0.423994511365891,29.422306060791,18.5665187835693,3.0224609375
110,1654505077.43711,352000,46.4174423217773,0,0.964221179485321,0.015562257729471,-0.093089520931244,0,0.000813146703877,0.000813146703877,0.016000742092729,0.429054766893387,26.7409133911133,18.7898330688477,2.8662109375
111,1654505084.72947,355200,47.5250625610352,0,-0.763646483421326,0.017479022964835,-0.093070596456528,0,0.000738024536986,0.000738024536986,0.016702387481928,0.387067019939423,29.7116069793701,18.6526927947998,1.4912109375
112,1654505091.69525,358400,47.393928527832,0.028333334252238,2.11804270744324,0.043484747409821,-0.092748545110226,0.000106250001409,0.000876378500834,0.000982628553174,0.017572958022356,0.428737282752991,26.5886878967285,18.7364635467529,2.52734375
113,1654505098.54071,361600,48.9485931396484,0.013611110858619,-1.09793746471405,0.021337229758501,-0.093048021197319,5.10416648467071E-05,0.00088818295626,0.000939224497415,0.01739351823926,0.444139033555985,31.4142227172852,18.7040157318115,3.6875
114,1654505104.8553,364800,47.4882202148438,0.013055555522442,0.48442268371582,0.013367431238294,-0.092488624155521,4.89583326270804E-05,0.000911180104595,0.000960138451774,0.018000205978751,0.449544340372086,28.4236717224121,18.6592464447021,3.171875
115,1654505111.72239,368000,47.9520072937012,0,-0.862426340579987,0.011554255150259,-0.093056209385395,0,0.000801242887974,0.000801242887974,0.016941400244832,0.409953504800797,30.2911224365234,18.6048126220703,4.8125
116,1654505119.2181,371200,45.7574157714844,0.030833333730698,1.76703679561615,0.054735690355301,-0.093072071671486,0.000115625000035,0.00079707428813,0.000912699382752,0.0161387398839,0.416660130023956,25.4187049865723,18.6100120544434,1.65234375
117,1654505126.02173,374400,48.7214546203613,0.041944444179535,-0.977685570716858,0.051299020648003,-0.093015268445015,0.000157291666255,0.000815584731754,0.00097287632525,0.016204215586186,0.431287467479706,30.9213256835937,18.8195304870605,2.65234375
118,1654505132.96631,377600,42.5954513549805,0,-1.07987487316132,0.020010113716126,-0.093091517686844,0,0.000779655994847,0.000779655994847,0.016539439558983,0.397369831800461,25.1440658569336,18.6043434143066,4.75
119,1654505138.60253,380800,47.7780914306641,0.02250000089407,0.421723872423172,0.015833517536521,-0.093054078519344,8.43750021886081E-05,0.000729567604139,0.000813942635432,0.015283348970115,0.399955093860626,28.7443370819092,18.6892509460449,2.93359375
120,1654505143.19497,384000,43.8592262268066,0,-0.48062989115715,0.014937032945454,-0.09292321652174,0,0.000798151653726,0.000798151653726,0.017989194020629,0.405207723379135,25.9939308166504,18.4239120483398,4.8271484375
121,1654505149.40684,387200,49.1812744140625,0.026153845712543,0.332140654325485,0.016237277537584,-0.093172587454319,0.000106250001409,0.00078050250886,0.000886752386577,0.016742810606957,0.410506069660187,30.2437038421631,18.6823654174805,5.12109375
122,1654505155.49799,390400,47.3882217407227,0,1.28006815910339,0.021608427166939,-0.092580482363701,0,0.000991293229163,0.000991293229163,0.01868686825037,0.472740292549133,27.7405052185059,18.4386196136475,4
