# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss,batch_action_variance
22,1654509489.57813,70400,160.159820556641,0,0.251672834157944,0.04571570828557,-0.096711434423924,0,0.00197413447313,0.00197413447313,0.028939494863153,0.554911553859711,140.563034057617,19.3961086273193,3.3193359375
23,1654509494.60603,73600,150.858612060547,0,-0.969894230365753,0.059229124337435,-0.096665881574154,0,0.001877216389403,0.001877216389403,0.027556443586946,0.550312638282776,132.474533081055,19.3914089202881,4.3974609375
24,1654509499.40174,76800,144.621719360352,0,1.70361733436584,0.049129109829664,-0.096511676907539,0,0.001975192222744,0.001975192222744,0.03123283572495,0.531641721725464,123.629112243652,19.3363780975342,3.984375
25,1654509506.2556,80000,134.190460205078,0,-1.35176408290863,0.070871502161026,-0.096545197069645,0,0.002078384393826,0.002078384393826,0.031113976612687,0.556161642074585,116.233291625977,19.3346061706543,4.0615234375
26,1654509511.82004,83200,131.699752807617,0,1.04622864723206,0.048388816416264,-0.096527613699436,0,0.001888439641334,0.001888439641334,0.027887573465705,0.548641562461853,111.337493896484,19.3641681671143,4.65234375
27,1654509516.56928,86400,124.565017700195,0,0.023770436644554,0.057040102779865,-0.096481636166573,0,0.002109225606546,0.002109225606546,0.030773991718888,0.577104270458221,105.253173828125,19.3275127410889,4.4287109375
28,1654509521.53804,89600,119.533760070801,0,0.207399308681488,0.058352965861559,-0.096479997038841,0,0.00191404519137,0.00191404519137,0.02815418317914,0.55645215511322,100.023147583008,19.3413410186768,3.1875
29,1654509527.21558,92800,113.866676330566,0,-0.007519987411797,0.062211643904448,-0.096326470375061,0,0.002022647066042,0.002022647066042,0.029102275148034,0.570381104946137,94.5855331420898,19.3227787017822,4.3271484375
30,1654509532.47521,96000,109.578430175781,0,0.198553249239922,0.047872304916382,-0.096252985298634,0,0.001913232263178,0.001913232263178,0.028105525299907,0.559940695762634,90.1199798583984,19.3082828521729,2.58984375
31,1654509538.03597,99200,104.615730285645,0,0.011725406162441,0.051829282194376,-0.096146568655968,0,0.001992382109165,0.001992382109165,0.028732646256685,0.566547691822052,85.3561019897461,19.2922229766846,5.671875
32,1654509544.04085,102400,101.93253326416,0.035677082836628,0.218983426690102,0.084215320646763,-0.096052505075932,0.000133789057145,0.001990821445361,0.002124610356987,0.028568999841809,0.571937501430512,82.4254455566406,19.2999420166016,4.46484375
33,1654509549.86145,105600,99.3997344970703,0,0.066138565540314,0.051788840442896,-0.095808140933514,0,0.001997445011511,0.001997445011511,0.028650533407927,0.580045878887177,80.0411605834961,19.3364601135254,3.4990234375
34,1654509556.30487,108800,95.2272186279297,0,0.827460944652557,0.053726967424154,-0.095780275762081,0,0.002035768935457,0.002035768935457,0.029602751135826,0.583784461021423,75.2107620239258,19.2310447692871,5.1474609375
35,1654509562.34935,112000,93.5952301025391,0,1.16907596588135,0.055327463895083,-0.09567441791296,0,0.002092171926051,0.002092171926051,0.029923623427749,0.592826545238495,73.238395690918,19.2281017303467,2.7412109375
36,1654509568.56861,115200,85.9807662963867,0,-3.69515585899353,0.087370790541172,-0.09550292044878,0,0.001977276988328,0.001977276988328,0.028919138014317,0.568654954433441,70.4431991577148,19.2408504486084,3.3740234375
37,1654509574.36168,118400,92.6615447998047,0,4.17180252075195,0.043889742344618,-0.09534876793623,0,0.001919569796883,0.001919569796883,0.028377028182149,0.565260469913483,69.26953125,19.271671295166,2.99609375
38,1654509579.94928,121600,80.8137817382812,0,-3.99048662185669,0.072468318045139,-0.095408342778683,0,0.001839407370426,0.001839407370426,0.030231824144721,0.518126606941223,65.6794204711914,19.1477870941162,2.5625
39,1654509585.73249,124800,85.4781112670898,0,2.73297810554504,0.052461426705122,-0.095344386994839,0,0.001905470504425,0.001905470504425,0.029266083613038,0.543959140777588,63.6181983947754,19.1698169708252,3.43359375
40,1654509592.92825,128000,82.4173583984375,0,-0.28881648182869,0.065352506935597,-0.095307342708111,0,0.002126845531166,0.002126845531166,0.030491877347231,0.594525754451752,63.6049613952637,19.1311683654785,5.80859375
41,1654509598.91534,131200,79.7849655151367,0,1.06171810626984,0.054139364510775,-0.09518276900053,0,0.00198149913922,0.00198149913922,0.029324695467949,0.574996948242188,59.6722793579102,19.0920085906982,2.2958984375
42,1654509604.88661,134400,76.5513381958008,0,-0.764707863330841,0.055283449590206,-0.09479745477438,0,0.002015056088567,0.002015056088567,0.029826804995537,0.571280539035797,58.2916793823242,19.0638790130615,2.6943359375
43,1654509611.09681,137600,75.9336090087891,0,-0.444470942020416,0.056840144097805,-0.094355762004852,0,0.002109018852934,0.002109018852934,0.029856242239475,0.601258218288422,57.4445762634277,18.971019744873,2.27734375
44,1654509616.79579,140800,78.4182891845703,0,2.87353777885437,0.050438892096281,-0.094030112028122,0,0.002152499044314,0.002152499044314,0.030728766694665,0.598678886890411,56.5821800231934,19.0061683654785,3.5615234375
45,1654509623.08133,144000,69.9635314941406,0,-3.49561953544617,0.091369986534119,-0.093649551272392,0,0.002085665008053,0.002085665008053,0.031022043898702,0.581135749816895,54.4870452880859,18.9743804931641,2.796875
46,1654509628.3392,147200,78.7050704956055,0,3.62167859077454,0.048314053565264,-0.092992581427097,0,0.002263645641506,0.002263645641506,0.032777916640043,0.605453252792358,56.2697563171387,18.8583126068115,2.43359375
47,1654509634.13073,150400,67.9918670654297,0,-3.93814086914062,0.095109269022942,-0.092657275497913,0,0.002264698967338,0.002264698967338,0.031841162592173,0.62065726518631,53.092113494873,18.8354415893555,1.2333984375
48,1654509640.31237,153600,76.4103240966797,0,4.19543170928955,0.051331371068955,-0.091879472136498,0,0.002271978184581,0.002271978184581,0.03306744620204,0.606067836284637,53.518798828125,18.7366390228271,3.0380859375
49,1654509645.82371,156800,66.1693725585937,0,-2.88818001747131,0.099803492426872,-0.091941118240357,0,0.002246649935842,0.002246649935842,0.033281460404396,0.599142491817474,50.3657684326172,18.6839237213135,1.9521484375
50,1654509651.54474,160000,72.8721237182617,0,1.72236752510071,0.049160309135914,-0.092224061489105,0,0.002154366578907,0.002154366578907,0.031671911478043,0.598950266838074,52.4721527099609,18.7206687927246,4.3349609375
51,1654509657.2001,163200,66.0500564575195,0,-1.57511568069458,0.068128257989884,-0.091818518936634,0,0.001996690873057,0.001996690873057,0.031382810324431,0.556305706501007,48.954833984375,18.6940250396729,3.21484375
52,1654509662.94247,166400,72.5756301879883,0,2.12462377548218,0.0494614392519,-0.09149556607008,0,0.002333140466362,0.002333140466362,0.032678566873074,0.629162728786469,51.7969169616699,18.6961250305176,3.15234375
53,1654509668.7089,169600,67.0938720703125,0.016193181276322,0.073088102042675,0.060603957623243,-0.091406866908074,5.5664058891125E-05,0.002376797841862,0.002432462060824,0.033725529909134,0.623948037624359,48.551628112793,18.4999542236328,4.68359375
54,1654509674.64435,172800,66.5832977294922,0,-2.1279890537262,0.079053863883019,-0.091243423521519,0,0.002110092435032,0.002110092435032,0.031665716320276,0.579831719398499,50.0923461914063,18.6311264038086,2.9833984375
55,1654509680.50143,176000,68.6365432739258,0,3.463547706604,0.054296176880598,-0.090811111032963,0,0.00222539412789,0.00222539412789,0.031850453466177,0.614225029945374,46.6881217956543,18.521390914917,2.1474609375
56,1654509685.90781,179200,64.2600402832031,0,-3.59592056274414,0.10062114149332,-0.090730890631676,0,0.00225453148596,0.00225453148596,0.032865479588509,0.612715661525726,49.4081268310547,18.4379405975342,1.1875
57,1654509691.36909,182400,68.0454711914063,0,3.1455352306366,0.048541437834501,-0.090367950499058,0,0.002171729691327,0.002171729691327,0.032496832311154,0.59867399930954,46.4571723937988,18.4845867156982,0.4833984375
58,1654509697.01938,185600,66.0841979980469,0,-1.7245317697525,0.073432579636574,-0.090972609817982,0,0.002268750919029,0.002268750919029,0.032416552305222,0.622330844402313,49.3523254394531,18.4739456176758,2.796875
59,1654509703.61061,188800,64.1613159179687,0,1.29283654689789,0.054355781525374,-0.090680480003357,0,0.002223924035206,0.002223924035206,0.03203321620822,0.613589346408844,44.5274124145508,18.3773956298828,4.18359375
60,1654509709.77869,192000,65.6210021972656,0,-0.338444650173187,0.062688916921616,-0.089817196130753,0,0.002156173344702,0.002156173344702,0.03211472183466,0.597318828105927,47.5541458129883,18.432430267334,3.421875
61,1654509715.57619,195200,61.6584892272949,0,-0.495718568563461,0.053399413824082,-0.089314103126526,0,0.002157967770472,0.002157967770472,0.031588613986969,0.606833934783935,43.832893371582,18.3572273254395,3.7255859375
62,1654509721.88949,198400,66.6920928955078,0,1.9957709312439,0.055932931602001,-0.088765494525433,0,0.00227970071137,0.00227970071137,0.032071471214295,0.630970239639282,46.4208602905273,18.3082904815674,2.2021484375
63,1654509727.39699,201600,58.5676574707031,0,-2.74127340316772,0.089626461267471,-0.088755004107952,0,0.0021546354983,0.0021546354983,0.032901659607887,0.592599630355835,43.1263389587402,18.1817188262939,3.1787109375
64,1654509732.894,204800,68.1026916503906,0,3.68488574028015,0.049104955047369,-0.087310872972012,0,0.002289276337251,0.002289276337251,0.033840131014586,0.6145920753479,46.3705062866211,18.0855102539062,1.7412109375
65,1654509738.39865,208000,57.5924606323242,0,-3.83723306655884,0.114315174520016,-0.087233938276768,0,0.002383475657552,0.002383475657552,0.034477069973946,0.631178438663483,43.4176597595215,17.9849529266357,4.5302734375
66,1654509744.05154,211200,67.0141448974609,0,3.31581258773804,0.054420221596956,-0.086204141378403,0,0.002273217076436,0.002273217076436,0.03561082482338,0.591971755027771,45.8813323974609,17.8487815856934,4.2021484375
67,1654509749.69251,214400,57.6862678527832,0,-2.78647041320801,0.091441787779331,-0.087430723011494,0,0.002275845734403,0.002275845734403,0.034833624958992,0.598252236843109,42.6551628112793,17.8135643005371,2.55859375
68,1654509755.56625,217600,66.1360702514648,0,2.3914487361908,0.049692653119564,-0.087891548871994,0,0.002305198693648,0.002305198693648,0.03426880016923,0.618787348270416,45.8876724243164,17.895149230957,2.4912109375
69,1654509761.13746,220800,58.3617210388184,0,-1.41726183891296,0.075428321957588,-0.08733294904232,0,0.002249431563541,0.002249431563541,0.033964239060879,0.606309950351715,41.9487228393555,17.8421630859375,0.77734375
70,1654509766.90464,224000,63.8000335693359,0,0.83288049697876,0.053139124065638,-0.086414113640785,0,0.002227406715974,0.002227406715974,0.034969463944435,0.586667358875275,45.349048614502,17.6513805389404,0.7333984375
71,1654509773.10794,227200,60.0645980834961,0,0.250497162342072,0.065619796514511,-0.085595205426216,0,0.002251110970974,0.002251110970974,0.034698203206062,0.592115938663483,42.1037368774414,17.7303371429443,4.3583984375
72,1654509779.33625,230400,62.4063873291016,0,-0.461994796991348,0.064141035079956,-0.084244892001152,0,0.002324309432879,0.002324309432879,0.035426177084446,0.606149792671204,45.3282852172852,17.5601978302002,3.7099609375
73,1654509785.60615,233600,59.5395011901856,0,0.854858815670013,0.049124509096146,-0.084234781563282,0,0.002227862831205,0.002227862831205,0.035359170287848,0.589777827262878,41.2053833007812,17.5143699645996,2.80859375
74,1654509791.82269,236800,61.0019111633301,0,-1.00238072872162,0.056650053709746,-0.082922466099262,0,0.002277116756886,0.002277116756886,0.034929037094116,0.601237893104553,44.6338348388672,17.396728515625,3.6240234375
75,1654509797.77561,240000,59.1042404174805,0,1.58732295036316,0.060755502432585,-0.082743659615517,0,0.00228364742361,0.00228364742361,0.036113981157541,0.589328587055206,40.3200492858887,17.2188568115234,1.8662109375
76,1654509804.1711,243200,60.6834564208984,0,-1.47201085090637,0.078578785061836,-0.080722630023956,0,0.00235927128233,0.00235927128233,0.036561172455549,0.610068917274475,44.9421730041504,17.2154407501221,2.625
77,1654509809.94176,246400,60.2456588745117,0,3.22057890892029,0.045572895556688,-0.080972887575626,0,0.00232681655325,0.00232681655325,0.037306409329176,0.586658835411072,40.1293983459473,16.9310817718506,4.52734375
78,1654509816.24825,249600,56.7932968139648,0,-4.67148065567017,0.146349340677261,-0.080454036593437,0,0.002420984441414,0.002420984441414,0.035438515245915,0.636212825775147,44.4187393188477,16.9801387786865,1.4990234375
79,1654509822.98844,252800,63.157112121582,0,5.68543291091919,0.067443951964378,-0.082696706056595,0,0.002463583601639,0.002463583601639,0.036730267107487,0.632620811462402,40.4462051391602,17.0407276153564,3.68359375
80,1654509828.96529,256000,56.8299942016602,0,-3.85442543029785,0.118838250637054,-0.081706583499909,0,0.002382741542533,0.002382741542533,0.035010632127524,0.633412718772888,43.5131301879883,17.1341590881348,4.2021484375
81,1654509835.23456,259200,58.7356872558594,0,1.91763293743134,0.042848993092775,-0.081355221569538,0,0.002318474464118,0.002318474464118,0.035959921777248,0.60450154542923,39.8843154907227,16.9722423553467,1.2177734375
82,1654509840.97511,262400,59.2771453857422,0,-1.19814574718475,0.081645958125591,-0.08214908093214,0,0.002274680417031,0.002274680417031,0.036289799958468,0.589034616947174,43.4211692810059,17.0546245574951,2.9521484375
83,1654509847.03732,265600,56.111686706543,0,0.077943652868271,0.047381594777107,-0.080068841576576,0,0.002212149091065,0.002212149091065,0.035802766680718,0.581585109233856,39.1073455810547,16.9590816497803,1.6083984375
84,1654509853.13473,268800,59.5209617614746,0,0.294828921556473,0.050898522138596,-0.079005293548107,0,0.002202619565651,0.002202619565651,0.03674190863967,0.568884611129761,42.6709060668945,16.5833320617676,2.55859375
85,1654509858.69834,272000,56.1174774169922,0,0.139401465654373,0.065095208585262,-0.079245232045651,0,0.002217879286036,0.002217879286036,0.037118524312973,0.573513627052307,39.3443946838379,16.6478328704834,1.02734375
86,1654509864.74105,275200,58.7464370727539,0,0.058492932468653,0.063965663313866,-0.078364953398705,0,0.00229607289657,0.00229607289657,0.036728285253048,0.595010757446289,42.142463684082,16.5598812103271,0.421875
87,1654509870.74763,278400,56.0497550964355,0,0.432983636856079,0.066716492176056,-0.077680855989456,0,0.002304461086169,0.002304461086169,0.03601809963584,0.606857776641846,39.032112121582,16.5956230163574,0.37109375
88,1654509876.10635,281600,57.8672485351563,0,-0.302318066358566,0.068141765892506,-0.078343696892262,0,0.002275487408042,0.002275487408042,0.036500036716461,0.596208393573761,41.656852722168,16.5229167938232,1.2958984375
89,1654509881.60451,284800,55.9843292236328,0,0.899503469467163,0.052295338362455,-0.07713607698679,0,0.002324415137991,0.002324415137991,0.036824502050877,0.603178560733795,38.7871437072754,16.3225193023682,2
90,1654509887.56008,288000,57.4913024902344,0,-0.494820147752762,0.059375289827585,-0.073853597044945,0,0.002356082433835,0.002356082433835,0.037909232079983,0.594729661941528,41.9272270202637,16.0733776092529,0.9677734375
91,1654509893.13837,291200,55.0509834289551,0,0.662829041481018,0.038974039256573,-0.075654722750187,0,0.002263872884214,0.002263872884214,0.037549398839474,0.583523511886597,38.3980331420898,16.0268020629883,0.93359375
92,1654509899.72547,294400,56.6488914489746,0,-1.42607200145721,0.080033719539642,-0.075405992567539,0,0.00232665752992,0.00232665752992,0.037089303135872,0.597635328769684,42.0056953430176,16.064640045166,0.62109375
93,1654509904.8001,297600,59.1449661254883,0,3.55398917198181,0.057999461889267,-0.074880972504616,0,0.00240291794762,0.00240291794762,0.039332322776318,0.593724310398102,39.7187767028809,15.8890838623047,0.609375
94,1654509910.57617,300800,51.1526718139649,0,-6.13736391067505,0.186277240514755,-0.076244160532951,0,0.002318333601579,0.002318333601579,0.037421260029078,0.598054826259613,41.1125144958496,16.0674896240234,3.15234375
95,1654509916.40808,304000,60.1322555541992,0,6.66703939437866,0.084395125508308,-0.074664242565632,0,0.002229092177004,0.002229092177004,0.035976752638817,0.593033015727997,37.3067436218262,16.1487426757812,1.8662109375
96,1654509922.34869,307200,50.6635932922363,0,-5.54862117767334,0.148008868098259,-0.078454300761223,0,0.00213878415525,0.00213878415525,0.034918438643217,0.586295485496521,39.9943008422852,16.1483573913574,1.0927734375
97,1654509928.00469,310400,56.1953125,0,2.10368824005127,0.03496240824461,-0.081432439386845,0,0.002189456019551,0.002189456019551,0.034823097288609,0.596177816390991,37.5699462890625,16.5681476593018,2.7724609375
98,1654509934.7431,313600,57.034595489502,0,0.288130313158035,0.065857335925102,-0.080913409590721,0,0.002235518302768,0.002235518302768,0.034327749162912,0.621648013591766,40.2435340881348,16.5179862976074,0.7333984375
99,1654509940.93085,316800,52.9280319213867,0,-0.45188382267952,0.052768304944038,-0.080437228083611,0,0.002201210474595,0.002201210474595,0.034378837794066,0.609841167926788,37.0824890136719,16.3250961303711,0.75
100,1654509947.60422,320000,57.3755187988281,0,0.527214765548706,0.053383871912956,-0.080799236893654,0,0.002198713133112,0.002198713133112,0.034259989857674,0.600870013237,40.4119033813477,16.4638195037842,1.6865234375
101,1654509953.10755,323200,52.6186065673828,0,-0.64699798822403,0.053560823202133,-0.079369403421879,0,0.002196076326072,0.002196076326072,0.033306270837784,0.622159063816071,36.8639488220215,16.4274654388428,1.921875
102,1654509958.79408,326400,57.4015121459961,0,1.64005148410797,0.05551828071475,-0.079447634518147,0,0.002286597155035,0.002286597155035,0.034145377576351,0.636883318424225,39.5012130737305,16.2841739654541,1.1787109375
103,1654509964.81732,329600,51.8742408752441,0,-2.08673071861267,0.081138089299202,-0.078968040645123,0,0.002168482868001,0.002168482868001,0.035177756100893,0.586056172847748,37.6797904968262,16.2790107727051,2.3271484375
104,1654509970.32363,332800,56.4927749633789,0,1.58908200263977,0.042573563754559,-0.077492885291576,0,0.002133338246495,0.002133338246495,0.034748140722513,0.587930858135223,38.8694343566895,16.0691814422607,0.8125
105,1654509976.03266,336000,51.1904678344727,0,-1.28893673419952,0.064251437783241,-0.075517721474171,0,0.002208625664935,0.002208625664935,0.035569492727518,0.596840500831604,36.6848449707031,15.8058261871338,0.546875
106,1654509982.11677,339200,56.7443199157715,0,1.26432633399963,0.046186428517103,-0.076165810227394,0,0.002233642851934,0.002233642851934,0.035255935043097,0.603745341300964,39.6017265319824,15.9082460403442,0.796875
107,1654509987.75159,342400,52.1060028076172,0,-0.756854057312012,0.053303185850382,-0.074845887720585,0,0.002124198479578,0.002124198479578,0.034702152013779,0.585970163345337,36.9629898071289,15.9214096069336,1.3115234375
108,1654509993.2178,345600,54.3719863891602,0,0.439871430397034,0.05774662643671,-0.074804902076721,0,0.002298746723682,0.002298746723682,0.035848308354616,0.618565082550049,38.4249992370605,15.5241746902466,2.1787109375
109,1654509999.49862,348800,53.045280456543,0,0.555870354175568,0.062279749661684,-0.073274850845337,0,0.002266335766763,0.002266335766763,0.036757752299309,0.596953332424164,36.9523162841797,15.5480880737305,2.9287109375
110,1654510006.38396,352000,52.6397590637207,0,-1.33774292469025,0.06664764881134,-0.07318439334631,0,0.00208721216768,0.00208721216768,0.035807102918625,0.557826101779938,38.3939399719238,15.5901002883911,1.43359375
111,1654510012.04471,355200,54.0760078430176,0,2.00862073898315,0.052651520818472,-0.072390019893646,0,0.002376640914008,0.002376640914008,0.036905113607645,0.623948872089386,36.8503761291504,15.2367506027222,1.2177734375
112,1654510018.13938,358400,49.2128753662109,0,-3.06897115707397,0.087944157421589,-0.071255840361118,0,0.002125014550984,0.002125014550984,0.035212825983763,0.5818932056427,36.9537734985352,15.3113851547241,0.7568359375
113,1654510023.71676,361600,55.8943824768066,0,4.47266864776611,0.05987673997879,-0.0713230073452,0,0.002271823585033,0.002271823585033,0.036428786814213,0.606321632862091,36.2911834716797,15.141975402832,3.21484375
114,1654510029.04544,364800,49.7722549438477,0,-3.65612888336182,0.110352285206318,-0.073498338460922,0,0.002209903905168,0.002209903905168,0.035575952380896,0.602099359035492,37.9633293151855,15.4281988143921,1.87109375
115,1654510034.76514,368000,52.3254737854004,0,1.07619512081146,0.028412641957402,-0.075383111834526,0,0.002131242537871,0.002131242537871,0.034188680350781,0.598269820213318,35.7833061218262,15.5129442214966,1.2177734375
116,1654510040.12331,371200,52.9060249328613,0,1.24209117889404,0.056964725255966,-0.073959060013294,0,0.002302174223587,0.002302174223587,0.03551210463047,0.626169860363007,36.6329154968262,15.0480108261108,1.296875
117,1654510045.46352,374400,49.5203056335449,0,-1.48516881465912,0.060178097337484,-0.072511203587055,0,0.00218532467261,0.00218532467261,0.03533311933279,0.598056435585022,35.7230224609375,15.2947845458984,0.74609375
118,1654510051.22508,377600,53.0894241333008,0,1.46195006370544,0.047345444560051,-0.071939893066883,0,0.002199130365625,0.002199130365625,0.035575389862061,0.603136003017426,36.5849609375,15.0671100616455,3.75
119,1654510056.88943,380800,47.1736640930176,0,-3.19574093818665,0.08567026257515,-0.071987755596638,0,0.001935191452503,0.001935191452503,0.035018783062697,0.536416471004486,35.2324371337891,15.1232881546021,2.0458984375
120,1654510062.8533,384000,56.3078880310059,0,4.25334167480469,0.050806470215321,-0.072877019643784,0,0.002224619500339,0.002224619500339,0.036056652665138,0.597901463508606,36.8887062072754,15.1879110336304,1.9990234375
121,1654510069.27181,387200,47.0764541625977,0,-3.77670478820801,0.116466335952282,-0.073353581130505,0,0.002196254674345,0.002196254674345,0.035162296146154,0.60794734954834,35.769889831543,15.0401563644409,2.46484375
122,1654510075.63459,390400,54.2271118164063,0,2.85892462730408,0.035991244018078,-0.075490564107895,0,0.002144569996744,0.002144569996744,0.03573103249073,0.583048343658447,36.5178108215332,14.8898792266846,2.1630859375
123,1654510082.12742,393600,49.380184173584,0,-2.00752735137939,0.072290696203709,-0.075077578425407,0,0.002138294512406,0.002138294512406,0.033615168184042,0.6109539270401,35.8137092590332,15.5767889022827,2.6162109375
124,1654510087.20679,396800,53.5900497436523,0,1.96603631973267,0.042298618704081,-0.075628034770489,0,0.002091064816341,0.002091064816341,0.033178579062224,0.604398548603058,35.8666687011719,15.7906713485718,2.5771484375
125,1654510093.07252,400000,48.8158416748047,0,-1.63485538959503,0.07436940819025,-0.075257539749146,0,0.00207503978163,0.00207503978163,0.03288172185421,0.60322505235672,34.8751678466797,15.5764179229736,1.27734375
126,1654510099.22574,403200,52.0231094360352,0,1.23335528373718,0.03986456990242,-0.07416495680809,0,0.002132010180503,0.002132010180503,0.032764263451099,0.622830808162689,35.2039184570312,15.620135307312,2.5
127,1654510105.05704,406400,49.6270294189453,0,-1.0954897403717,0.055665247142315,-0.074191860854626,0,0.002088441047817,0.002088441047817,0.034189514815807,0.589813947677612,35.4108352661133,15.3302125930786,4.1162109375
128,1654510111.15463,409600,51.6445922851563,0,0.82177084684372,0.038073860108852,-0.072612561285496,0,0.002096970332786,0.002096970332786,0.035102635622025,0.581248939037323,35.8104553222656,15.0469055175781,3.9755859375
129,1654510117.69269,412800,50.3797454833984,0,0.408761978149414,0.038058675825596,-0.074655018746853,0,0.002098101656884,0.002098101656884,0.035317517817021,0.580204844474793,35.0641822814941,14.9433975219727,2.4375
130,1654510123.82845,416000,50.795581817627,0,-0.233183667063713,0.064416617155075,-0.074321806430817,0,0.002166904276237,0.002166904276237,0.034275971353054,0.615861296653748,35.7921447753906,15.2465257644653,3.1318359375
