# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss,batch_action_variance
25,1654462228.80382,40000,73.6286849975586,0.006829268299043,1.15181660652161,0.017184663563967,-0.048517715185881,0.00017499999376,0.000983847305179,0.001158847240731,0.017078930512071,0.242500007152557,62.8015937805176,9.7066068649292,2.99609375
26,1654462231.15786,41600,67.4615173339844,0.021890245378018,-0.511256754398346,0.042100194841623,-0.048520959913731,0.000560937507544,0.000846364418976,0.001407301984727,0.015374102629721,0.222499996423721,58.276985168457,9.70220756530762,5.15234375
27,1654462233.51929,43200,65.2643280029297,0.006437500007451,0.114455491304398,0.026338569819927,-0.048482622951269,0.000160937488545,0.001047263853252,0.001208201400004,0.018879715353251,0.245000004768372,55.4856681823731,9.68634700775147,3.9990234375
28,1654462235.84139,44800,63.6490287780762,0.030914634466171,1.10642755031586,0.05942165479064,-0.048444043844938,0.000792187522165,0.001057216664776,0.001849404070526,0.016607468947768,0.246875002980232,52.8332099914551,9.69841384887695,4.2490234375
29,1654462238.43651,46400,57.5298690795898,0.034207314252853,-1.2504597902298,0.058422282338142,-0.048414319753647,0.00087656249525,0.001092908787541,0.001969471340999,0.017995176836848,0.261875003576279,49.0846290588379,9.68568992614746,2.7490234375
30,1654462240.67479,48000,57.3294448852539,0.005874999798834,0.53523313999176,0.004314977675676,-0.048437766730785,0.000146874997881,0.000978292664513,0.00112516770605,0.01698350533843,0.245625004172325,47.1346321105957,9.70370101928711,5.1787109375
31,1654462242.82832,49600,52.7508811950684,0,-0.167067602276802,0.004121118225157,-0.048451285809279,0,0.000982606899925,0.000982606899925,0.016541186720133,0.261875003576279,43.2855415344238,9.67673873901367,2.7021484375
32,1654462245.56126,51200,52.944995880127,0.011768292635679,0.711983203887939,0.030365161597729,-0.04845017939806,0.000301562482491,0.000888113107067,0.00118967553135,0.014264009892941,0.240624994039536,42.5363693237305,9.71472835540772,3.90234375
33,1654462247.99706,52800,48.0239868164063,0.043511908501387,-0.696173250675201,0.024953253567219,-0.04842721670866,0.001142187509686,0.000915110867936,0.002057298319414,0.015164596959949,0.232500001788139,39.0691223144531,9.67451286315918,3.9990234375
34,1654462251.37019,54400,49.918830871582,0.043780490756035,1.50116181373596,0.080250032246113,-0.048378240317106,0.001121875015087,0.001040352974087,0.00216222810559,0.015935892239213,0.25,38.6872062683105,9.69858741760254,4.125
35,1654462253.93233,56000,43.8356246948242,0.02652438916266,-1.63781070709229,0.055340699851513,-0.048341974616051,0.000679687480442,0.001057147746906,0.001736835227348,0.016869718208909,0.257499992847443,35.7912864685059,9.67515277862549,4.05859375
36,1654462257.69615,57600,44.6446571350098,0.014000000432134,0.823188364505768,0.022153401747346,-0.048396170139313,0.00034999998752,0.000868578383233,0.001218578545377,0.013975291512907,0.236249998211861,34.1490058898926,9.69870376586914,2.4677734375
37,1654462260.14443,59200,41.7549591064453,0.007073170505464,-0.563301384449005,0.0145477745682,-0.048370484262705,0.000181249997695,0.000976541021373,0.001157791120932,0.015809061005712,0.248750001192093,32.6579437255859,9.69413566589356,2.3427734375
38,1654462262.97161,60800,42.2728118896484,0.007562500424683,0.721954524517059,0.013267522677779,-0.04834832623601,0.000189062498976,0.000890479597729,0.001079542096704,0.015765311196447,0.226249992847443,31.8833770751953,9.70255947113037,4.484375
39,1654462265.67937,62400,39.475700378418,0.019624998793006,-0.002923561725765,0.042504258453846,-0.048380725085735,0.000490624981467,0.000816816289444,0.001307441387326,0.01412698160857,0.230000004172325,29.7812232971191,9.70327949523926,2.9443359375
40,1654462268.45768,64000,37.6742248535156,0,-0.92563807964325,0.008818501606584,-0.048348549753428,0,0.000936642521992,0.000936642521992,0.015778444707394,0.243125006556511,28.9361743927002,9.70321941375732,1.5625
41,1654462270.88361,65600,39.0903511047363,0.028719512745738,1.49236929416657,0.05228703469038,-0.048252027481794,0.000735937501304,0.000968046253547,0.001703983871266,0.015030906535685,0.250625014305115,27.9202346801758,9.6737117767334,3.8427734375
42,1654462273.17334,67200,36.3840980529785,0.02462499961257,-0.716606616973877,0.034396983683109,-0.048169430345297,0.000615625001956,0.001030952087604,0.001646577147767,0.0157425776124,0.254999995231628,27.4275798797607,9.68689632415772,2.0849609375
43,1654462275.99231,68800,34.4033355712891,0,-0.21866275370121,0.002916147233918,-0.048215992748737,0,0.000842946523335,0.000842946523335,0.012819078750908,0.231875002384186,24.9528121948242,9.71448707580566,5.55859375
44,1654462278.66325,70400,34.9254531860352,0.032812498509884,1.68403375148773,0.085349179804325,-0.048182670027018,0.000820312474389,0.000922349863686,0.001742662396282,0.014902954921126,0.251249998807907,23.5410041809082,9.66324806213379,3.921875
45,1654462281.46069,72000,32.1482429504395,0.043313954025507,-1.90603971481323,0.094451554119587,-0.047932039946318,0.001164062414318,0.001076965010725,0.002241027308628,0.01595756597817,0.261875003576279,24.3274917602539,9.68027210235596,2.7568359375
46,1654462283.68877,73600,33.9617919921875,0.031707316637039,1.48346126079559,0.056616861373186,-0.04801281914115,0.000812499958556,0.000954273215029,0.00176677305717,0.014413484372199,0.246875002980232,22.8026733398437,9.66705226898193,2.4375
47,1654462286.40619,75200,31.1552886962891,0.036402441561222,-0.077216133475304,0.093440644443035,-0.047803860157728,0.000932812516112,0.000980387674645,0.001913200132549,0.01427751313895,0.25874999165535,21.5293617248535,9.65750598907471,2.2333984375
48,1654462288.97952,76800,30.346981048584,0.049817074090242,-0.30644965171814,0.083765350282192,-0.047274351119995,0.001276562456042,0.001031392021105,0.002307954709977,0.014185399748385,0.268124997615814,21.0008010864258,9.61613941192627,2.6630859375
49,1654462291.77639,78400,28.1768035888672,0.024634145200253,-0.452360928058624,0.033687610179186,-0.047360461205244,0.000631249975413,0.000952508649789,0.001583758858033,0.013960347510874,0.270000010728836,19.0911846160889,9.5516529083252,3.9521484375
50,1654462294.6911,80000,29.8951740264893,0.007621951401234,0.687166333198547,0.012862487696111,-0.047417294234037,0.00019531250291,0.001000960473903,0.001196273020469,0.01432216912508,0.270624995231628,19.6119232177734,9.63064002990723,4.8125
51,1654462297.55199,81600,29.595157623291,0.091022729873657,1.38694000244141,0.122380316257477,-0.047078367322683,0.00250312499702,0.001033515436575,0.003536640433595,0.015247721225023,0.273124992847443,18.5734786987305,9.55943584442139,2.9287109375
52,1654462301.07219,83200,24.205982208252,0.022437501698732,-3.9273145198822,0.114512108266354,-0.046936105936766,0.000560937507544,0.001015642541461,0.001576579990797,0.014351679012179,0.271874994039535,18.5131187438965,9.55260276794434,4.0625
53,1654462303.94283,84800,27.4500923156738,0.068372093141079,0.507611930370331,0.106441356241703,-0.047233901917935,0.001837500021793,0.000926796055865,0.00276429601945,0.012945925816894,0.263749986886978,17.3012504577637,9.58202171325684,2.83984375
54,1654462306.78363,86400,26.3191986083984,0.045654762536287,-1.49115455150604,0.088987961411476,-0.046204991638661,0.001198437530547,0.001097144908272,0.002295582555234,0.01448789332062,0.278750002384186,18.2475776672363,9.51999378204346,3.2099609375
55,1654462309.35593,88000,28.9978199005127,0.020437499508262,2.0605800151825,0.0472462028265,-0.046497888863087,0.000510937476065,0.001100888708606,0.001611826242879,0.015484827570617,0.275000005960464,17.4381523132324,9.49833869934082,4.5458984375
56,1654462311.94743,89600,30.5281105041504,0.18005208671093,3.05743527412415,0.323689937591553,-0.045778632164002,0.005401561968029,0.001234423252754,0.006635985337198,0.016596226021648,0.306874990463257,17.7754974365234,9.41726684570313,3.4287109375
57,1654462315.20062,91200,22.9074592590332,0.10700000077486,-3.56180357933044,0.218438744544983,-0.045571841299534,0.003009375417605,0.00110134924762,0.004110724199563,0.014355045743287,0.275624990463257,16.9314155578613,9.36497974395752,5.1162109375
58,1654462317.60933,92800,26.5203590393066,0.1033720895648,-0.224939048290253,0.148432716727257,-0.046292584389448,0.00277812499553,0.001148847164586,0.003926971927285,0.015634087845683,0.294999986886978,17.1917572021484,9.45140171051025,3.0537109375
59,1654462320.41104,94400,26.5996589660645,0.146141305565834,0.847190380096435,0.197226405143738,-0.044903986155987,0.004201562609524,0.001130810240284,0.005332372151315,0.01473786123097,0.279374986886978,16.2058429718018,9.39430236816406,3.40234375
60,1654462323.3211,96000,21.8191833496094,0.011768292635679,-3.22718381881714,0.061716992408037,-0.046162255108357,0.000301562482491,0.000820473651402,0.001122036133893,0.012430123984814,0.247500002384186,15.6309242248535,9.39988708496094,4.6552734375
61,1654462326.73186,97600,27.0399055480957,0.051011901348829,2.21340894699097,0.120262891054153,-0.045592498034239,0.001339062582701,0.001019762130454,0.002358824713156,0.013943647965789,0.27437499165535,15.3566379547119,9.39518737792969,4.0458984375
62,1654462330.40495,99200,23.6877517700195,0.049512192606926,-1.88443839550018,0.08918372541666,-0.046275414526463,0.001268749940209,0.000920754915569,0.002189504913986,0.013438743539155,0.25687500834465,16.0274543762207,9.50182628631592,5.546875
63,1654462333.48011,100800,30.005069732666,0.142606377601624,3.84052228927612,0.308794438838959,-0.044925536960363,0.004189062863588,0.001154899364337,0.005343962460756,0.015053573995829,0.294375002384186,16.4236488342285,9.47703075408936,4.234375
64,1654462336.54937,102400,24.7500953674316,0.115795448422432,-0.588355600833893,0.144704535603523,-0.045930661261082,0.003184375120327,0.001111989142373,0.0042963642627,0.014136578887701,0.293125003576279,15.8771181106567,9.36255836486816,4.18359375
65,1654462340.78581,104000,25.7821197509766,0.104418598115444,1.55838203430176,0.206093683838844,-0.045607000589371,0.002806250238791,0.001073906780221,0.003880156902596,0.015007606707513,0.285625010728836,14.6995220184326,9.36373043060303,4.9052734375
66,1654462343.74936,105600,25.6372814178467,0.148297861218452,0.670989155769348,0.25034961104393,-0.044077288359404,0.004356249701232,0.001081043388695,0.005437293089926,0.013939321041107,0.28125,15.4506692886353,9.30935096740723,3.0625
67,1654462346.87375,107200,24.7691421508789,0.164687499403954,0.623730063438416,0.249443128705025,-0.04459685459733,0.004940624814481,0.00115468527656,0.006095309741795,0.014136221259832,0.292499989271164,14.6832256317139,9.25734043121338,4.65234375
68,1654462349.82404,108800,22.4586505889893,0.053928568959236,-3.22426652908325,0.158671051263809,-0.04277815669775,0.001415624865331,0.001111380406655,0.002527005271986,0.014065556228161,0.291249990463257,16.3505325317383,9.21649169921875,4.2333984375
69,1654462352.74061,110400,24.7069778442383,0.112965114414692,1.1160204410553,0.177110478281975,-0.044598430395126,0.003035937435925,0.001114450511523,0.004150388296694,0.014246656559408,0.293749988079071,14.2017316818237,9.2567138671875,3.0625
70,1654462355.73359,112000,24.8431034088135,0.149521291255951,-0.777472078800201,0.211001366376877,-0.044241607189179,0.00439218711108,0.001332516781986,0.005724704824388,0.016014002263546,0.331874996423721,16.2443943023682,9.20942115783691,4.2958984375
71,1654462358.50212,113600,25.994701385498,0.145380437374115,2.08521413803101,0.207904949784279,-0.045621939003468,0.004179687704891,0.001058997120708,0.005238684359938,0.01304193213582,0.287499994039535,14.3716068267822,9.37559795379639,3.49609375
72,1654462361.39972,115200,23.2045707702637,0.087443180382252,-1.33340787887573,0.156116336584091,-0.045313645154238,0.002404687460512,0.001073779421858,0.003478466765955,0.013817422091961,0.296875,15.012186050415,9.41498851776123,4.1162109375
73,1654462364.63045,116800,25.2344512939453,0.10965908318758,0.779024243354797,0.186755985021591,-0.044816873967648,0.003015625290573,0.001098571578041,0.004114196635783,0.014656122773886,0.284999996423721,15.0271949768066,9.28629207611084,3.5224609375
74,1654462367.37337,118400,25.9337921142578,0.161223396658897,0.829422891139984,0.233901664614677,-0.043510403484106,0.004735937342048,0.001210134825669,0.005946072284132,0.015314654447138,0.306250005960464,15.7814264297485,9.13255214691162,2.77734375
75,1654462370.18565,120000,19.3133888244629,0.12716668844223,-3.86077165603638,0.223977208137512,-0.044425807893276,0.003576562507078,0.001056838664226,0.004633401054889,0.013565898872912,0.292499989271164,13.7211761474609,9.27343273162842,2.58984375
76,1654462372.70427,121600,27.6214733123779,0.173423916101456,2.90551328659058,0.285159051418304,-0.043923955410719,0.004985937383026,0.001187729183584,0.006173666100949,0.015423801727593,0.300624996423721,15.2423839569092,9.23233985900879,4.90234375
77,1654462375.43949,123200,19.3939399719238,0.122499994933605,-3.59399485588074,0.20244112610817,-0.044159382581711,0.003521875245497,0.001051890663803,0.00457376614213,0.013312760740519,0.300000011920929,13.5256366729736,9.30401515960693,3.1474609375
78,1654462378.0232,124800,24.5727252960205,0.154042556881905,0.866884887218475,0.217106476426125,-0.044467739760876,0.004525000229478,0.000953136594035,0.005478137172759,0.012285370379686,0.271874994039535,14.2156209945679,9.3175802230835,1.3193359375
79,1654462380.86263,126400,22.6066246032715,0.136388882994652,-1.65035998821259,0.247850865125656,-0.042828131467104,0.003835937473923,0.001213623094372,0.005049560684711,0.014810310676694,0.303124994039535,14.8973894119263,9.15457344055176,3.7021484375
80,1654462383.35473,128000,26.484504699707,0.170744672417641,2.14744734764099,0.263492673635483,-0.042974933981896,0.005015624687076,0.001178515725769,0.006194142159075,0.014378721825779,0.30562499165535,14.9552993774414,9.16123867034912,4.27734375
81,1654462385.95235,129600,21.8689308166504,0.160053208470345,-1.45779848098755,0.247934460639954,-0.042682152241469,0.004701562225819,0.000993807916529,0.005695370491594,0.011592924594879,0.263125002384186,14.1327486038208,8.98872947692871,2.5380859375
82,1654462388.58087,131200,25.9059753417969,0.138111099600792,2.36638927459717,0.236165553331375,-0.043742716312409,0.003884375095367,0.001092728809454,0.004977103788406,0.013007977977395,0.294375002384186,14.2714967727661,9.07566738128662,2.0615234375
83,1654462391.15965,132800,23.8575439453125,0.124402172863483,0.832933723926544,0.256146937608719,-0.043683562427759,0.003576562507078,0.00110331911128,0.004679881501943,0.013921943493188,0.292499989271164,13.7110023498535,9.10114479064941,3
84,1654462393.78198,134400,23.6433029174805,0.128722220659256,-0.918016016483307,0.192350119352341,-0.043416917324066,0.003620312549174,0.001201312639751,0.00482162553817,0.01447581127286,0.315625011920929,15.3090867996216,9.10329914093018,2.7724609375
85,1654462396.4895,136000,24.8591613769531,0.116833329200745,1.49094557762146,0.182603418827057,-0.043427735567093,0.003285937244073,0.001058172783814,0.004344110377133,0.013269926421344,0.286875009536743,14.0830936431885,9.14594554901123,2.7255859375
86,1654462399.14832,137600,21.3705635070801,0.152989134192467,-2.64767050743103,0.261875689029694,-0.042756367474794,0.004398437216878,0.001190568087623,0.005589006002992,0.014093563891947,0.301874995231628,14.7437858581543,9.05532741546631,2.5771484375
87,1654462401.73483,139200,24.5542259216309,0.198125004768372,1.88501977920532,0.319386065006256,-0.043380990624428,0.005943750962615,0.001068502664566,0.007012252230197,0.013218216598034,0.28999999165535,13.2461624145508,9.14703845977783,2.1005859375
88,1654462404.35629,140800,21.1909217834473,0.14188888669014,-1.84572803974152,0.195654422044754,-0.043238196521998,0.003990625031292,0.001090133446269,0.005080758128315,0.01279104873538,0.287499994039535,13.9201440811157,8.96409034729004,2.609375
89,1654462406.8973,142400,22.4115962982178,0.144945651292801,-0.103785969316959,0.173825308680534,-0.044019989669323,0.004167187958956,0.001148384995759,0.005315572489053,0.014180839061737,0.311250001192093,13.2714996337891,9.1140775680542,3.8818359375
90,1654462409.48526,144000,26.0364189147949,0.197950005531311,2.45976662635803,0.241144731640816,-0.043280571699143,0.006185937672853,0.001242590369657,0.007428528275341,0.014863393269479,0.320625007152557,14.3088903427124,9.06989765167236,4.296875
91,1654462412.089,145600,23.4148864746094,0.158315226435661,-0.160974323749542,0.268328845500946,-0.042752541601658,0.004551562480628,0.001267445506528,0.005819007754326,0.014437168836594,0.317499995231628,14.2693319320679,9.08095359802246,1.68359375
92,1654462414.60823,147200,23.9558925628662,0.184438765048981,-0.136200129985809,0.259250223636627,-0.042464762926102,0.00564843788743,0.001172655494884,0.006821092218161,0.014479233883321,0.308750003576279,14.7399568557739,9.13535022735596,2.12109375
93,1654462417.24099,148800,22.2864780426025,0.209299981594086,0.087460868060589,0.306334793567658,-0.043489500880241,0.006540624424815,0.001116089755669,0.007656714878976,0.01395162101835,0.300624996423721,12.8756475448608,9.06052398681641,4.046875
94,1654462419.96903,150400,21.95166015625,0.170000001788139,-1.26515209674835,0.269824683666229,-0.042148549109697,0.004993749782443,0.001080694142729,0.006074444856495,0.012975539080799,0.290625005960464,13.9627075195313,9.02642822265625,2.8583984375
95,1654462422.51184,152000,25.5450305938721,0.237049981951714,2.15828800201416,0.359374672174454,-0.040871128439903,0.007407811935991,0.001390137709677,0.00879795011133,0.016548292711377,0.34375,14.1764221191406,8.89181709289551,4.9287109375
96,1654462425.18228,153600,21.139310836792,0.149347826838493,-1.56827187538147,0.260564178228378,-0.041645161807537,0.004293750040233,0.00106515432708,0.005358904134482,0.012559521943331,0.283749997615814,13.5758295059204,8.91283416748047,3.234375
97,1654462427.73573,155200,24.9943256378174,0.23966346681118,2.21851086616516,0.368165373802185,-0.041259311139584,0.007789062336087,0.001285698148422,0.009074761532247,0.01480193156749,0.321875005960464,13.5161304473877,8.93277931213379,2.859375
98,1654462430.43944,156800,24.932674407959,0.241699978709221,1.82482159137726,0.337395042181015,-0.041285738348961,0.007553124800324,0.001304616685957,0.00885774102062,0.014789424836636,0.346875011920929,13.8854789733887,8.9262638092041,3.25
99,1654462433.0473,158400,18.4592914581299,0.147065207362175,-3.53142857551575,0.320391803979874,-0.040568083524704,0.004228125326335,0.001277773524635,0.005505898501724,0.014247150160372,0.324375003576279,12.9890689849854,8.72182750701904,2.3125
100,1654462435.61042,160000,23.803882598877,0.207649990916252,0.386339724063873,0.289848923683167,-0.040350433439016,0.006489062216133,0.001234772149473,0.007723834365606,0.014687683433294,0.311874985694885,14.3017196655273,8.86632537841797,3.1787109375
101,1654462438.4079,161600,22.0544128417969,0.170677065849304,-0.205489963293076,0.243635833263397,-0.041439183056355,0.005120312795043,0.001227967557497,0.006348279770464,0.014731336385012,0.316249996423721,13.1876277923584,8.87007808685303,3.65234375
102,1654462440.96084,163200,23.8542537689209,0.187765955924988,0.469821482896805,0.247062817215919,-0.042033772915602,0.005515624769032,0.001177338068374,0.006692963186651,0.014443371444941,0.316249996423721,14.3125305175781,8.86687278747559,2.5068359375
103,1654462443.67783,164800,21.1720008850098,0.190600007772446,-0.045621789991856,0.279023051261902,-0.043648336082697,0.005956250242889,0.001031279680319,0.006987529341131,0.013091781176627,0.298750013113022,11.9444732666016,9.03777599334717,3.21484375
104,1654462446.30074,166400,23.5498046875,0.21688774228096,0.359293222427368,0.32718288898468,-0.04241144657135,0.006642187014222,0.001219717902131,0.007861904799938,0.014640239067376,0.322499990463257,13.9644765853882,8.94126415252686,2.9208984375
105,1654462448.91209,168000,21.5027656555176,0.22655001282692,-0.053114034235478,0.298634469509125,-0.042847994714975,0.007079686969519,0.001085079507902,0.008164767175913,0.013788226991892,0.30562499165535,12.2801170349121,9.01997566223145,3.62109375
106,1654462451.62657,169600,20.0972099304199,0.126358702778816,-2.84655427932739,0.223359167575836,-0.041214752942324,0.00363281252794,0.001220774487592,0.004853586666286,0.014816135168076,0.326249986886978,13.7722988128662,8.98931980133057,3.4130859375
107,1654462454.19029,171200,24.176399230957,0.274811267852783,1.99892389774323,0.379312425851822,-0.041473481804133,0.009103124961257,0.001187478192151,0.01029060408473,0.014573422260583,0.311874985694885,12.9535961151123,8.8860387802124,3.49609375
108,1654462457.05453,172800,21.8643779754639,0.196197912096977,-0.858767986297607,0.272754818201065,-0.041711553931236,0.005885937251151,0.0011979121482,0.007083849515766,0.015505131334066,0.340624988079071,13.5757827758789,8.91631984710693,4.68359375
109,1654462459.42963,174400,23.157154083252,0.180255115032196,1.41095650196075,0.288988053798676,-0.041700977832079,0.005520312581211,0.001246940344572,0.006767252460122,0.016005693003535,0.340000003576279,12.6663265228272,8.83258438110352,4.3740234375
110,1654462462.14595,176000,23.3498916625977,0.294166684150696,-0.027090355753899,0.38210341334343,-0.041266202926636,0.009928124956787,0.001299761701375,0.011227887123823,0.015883140265942,0.344375014305115,14.1296911239624,8.90645408630371,3.1083984375
111,1654462464.76051,177600,20.1342506408691,0.195885419845581,-1.28323209285736,0.276456594467163,-0.041476998478174,0.005876563023776,0.001183922402561,0.007060484960675,0.014705926179886,0.327499985694885,12.271556854248,8.91094493865967,3.7021484375
112,1654462467.38017,179200,25.3468780517578,0.232205897569656,1.88191223144531,0.336925655603409,-0.040412925183773,0.007401562761515,0.001468946691602,0.008870509453118,0.017282521352172,0.371250003576279,14.3421821594238,8.82627201080322,2.8818359375
113,1654462470.02574,180800,21.7791290283203,0.197602033615112,-0.755404233932495,0.317375779151916,-0.040716029703617,0.006051562260836,0.001358586247079,0.007410148158669,0.016443118453026,0.354375004768372,13.4893112182617,8.76856327056885,3.2099609375
114,1654462472.58781,182400,23.3165035247803,0.250913470983505,0.518713116645813,0.31817889213562,-0.0420355014503,0.008154687471688,0.001238839002326,0.009393526241183,0.014826484024525,0.323125004768372,13.5245475769043,8.99709987640381,3.0380859375
115,1654462475.2278,184000,20.7885131835937,0.212100014090538,-1.59564888477325,0.257841616868973,-0.041394986212254,0.006628125440329,0.001408247509971,0.008036372251809,0.017158610746265,0.362500011920929,13.2778205871582,8.88989543914795,4.12109375
116,1654462477.88203,185600,26.123950958252,0.237299993634224,2.66110754013062,0.309387058019638,-0.041595868766308,0.00741562480107,0.00133976910729,0.008755394257605,0.01776790805161,0.353749990463257,14.2369804382324,8.9580717086792,2.6630859375
117,1654462480.4221,187200,19.7100028991699,0.14532607793808,-2.4558436870575,0.20991887152195,-0.041953068226576,0.004178125411272,0.001216746401042,0.005394871346653,0.01617986522615,0.326249986886978,12.826150894165,9.17172908782959,2.93359375
118,1654462483.08201,188800,26.2478904724121,0.223399996757507,2.24382281303406,0.390165776014328,-0.040996342897415,0.006981249898672,0.001481611165218,0.008462862111628,0.018286462873221,0.374374985694885,14.7328910827637,8.92200660705566,2.3896484375
